,Booking_date,Class_name,Member,Class Time
0,2021-07-01 (Thursday),Push  (Push) (52476),15,11:30:00
1,2021-07-01 (Thursday),Power  (Power) (52741),5,16:30:00
2,2021-07-01 (Thursday),Power  (Power) (52741),12,05:15:00
3,2021-07-01 (Thursday),Push  (Push) (52476),14,17:15:00
4,2021-07-01 (Thursday),Push  (Push) (52476),13,06:00:00
5,2021-07-01 (Thursday),Power  (Power) (52741),9,18:00:00
6,2021-07-01 (Thursday),Power  (Power) (52741),8,06:45:00
7,2021-07-01 (Thursday),Power  (Power) (52741),14,08:45:00
8,2021-07-01 (Thursday),Push  (Push) (52476),13,09:30:00
9,2021-07-02 (Friday),Push  (Push) (52476),14,11:30:00
10,2021-07-02 (Friday),Push  (Push) (52476),11,05:15:00
11,2021-07-02 (Friday),Power  (Power) (52741),15,06:00:00
12,2021-07-02 (Friday),Push  (Push) (52476),14,06:45:00
13,2021-07-02 (Friday),Push  (Push) (52476),14,08:45:00
14,2021-07-02 (Friday),Power  (Power) (52741),16,09:30:00
15,2021-07-05 (Monday),Power  (Power) (52741),14,11:30:00
16,2021-07-05 (Monday),Push  (Push) (52476),17,16:30:00
17,2021-07-05 (Monday),Power  (Power) (52741),13,17:15:00
18,2021-07-05 (Monday),Push  (Push) (52476),11,18:00:00
19,2021-07-06 (Tuesday),Push  (Push) (52476),13,11:30:00
20,2021-07-06 (Tuesday),Power  (Power) (52741),15,16:30:00
21,2021-07-06 (Tuesday),Power  (Power) (52741),16,05:15:00
22,2021-07-06 (Tuesday),Push  (Push) (52476),19,17:15:00
23,2021-07-06 (Tuesday),Push  (Push) (52476),14,06:00:00
24,2021-07-06 (Tuesday),Power  (Power) (52741),8,18:00:00
25,2021-07-06 (Tuesday),Power  (Power) (52741),14,06:45:00
26,2021-07-06 (Tuesday),Power  (Power) (52741),18,08:45:00
27,2021-07-06 (Tuesday),Push  (Push) (52476),9,09:30:00
28,2021-07-07 (Wednesday),Power  (Power) (52741),10,11:30:00
29,2021-07-07 (Wednesday),Push  (Push) (52476),15,16:30:00
30,2021-07-07 (Wednesday),Push  (Push) (52476),9,05:15:00
31,2021-07-07 (Wednesday),Power  (Power) (52741),13,17:15:00
32,2021-07-07 (Wednesday),Power  (Power) (52741),15,06:00:00
33,2021-07-07 (Wednesday),Push  (Push) (52476),13,18:00:00
34,2021-07-07 (Wednesday),Push  (Push) (52476),20,06:45:00
35,2021-07-07 (Wednesday),Push  (Push) (52476),17,08:45:00
36,2021-07-07 (Wednesday),Power  (Power) (52741),16,09:30:00
37,2021-07-08 (Thursday),Push  (Push) (52476),15,11:30:00
38,2021-07-08 (Thursday),Power  (Power) (52741),11,16:30:00
39,2021-07-08 (Thursday),Power  (Power) (52741),12,05:15:00
40,2021-07-08 (Thursday),Push  (Push) (52476),19,17:15:00
41,2021-07-08 (Thursday),Push  (Push) (52476),15,06:00:00
42,2021-07-08 (Thursday),Power  (Power) (52741),5,18:00:00
43,2021-07-08 (Thursday),Power  (Power) (52741),11,06:45:00
44,2021-07-08 (Thursday),Power  (Power) (52741),18,08:45:00
45,2021-07-08 (Thursday),Push  (Push) (52476),18,09:30:00
46,2021-07-09 (Friday),Push  (Push) (52476),17,11:30:00
47,2021-07-09 (Friday),Specialty Class  (Power Prep) (52899),12,12:15:00
48,2021-07-09 (Friday),Power  (Power) (52741),10,15:45:00
49,2021-07-09 (Friday),Push  (Push) (52476),19,16:30:00
50,2021-07-09 (Friday),Push  (Push) (52476),14,05:15:00
51,2021-07-09 (Friday),Power  (Power) (52741),14,06:00:00
52,2021-07-09 (Friday),Push  (Push) (52476),19,06:45:00
53,2021-07-09 (Friday),Push  (Push) (52476),20,08:45:00
54,2021-07-09 (Friday),Power  (Power) (52741),13,09:30:00
55,2021-07-10 (Saturday),Push  (Push) (52476),15,08:00:00
56,2021-07-10 (Saturday),Power  (Power) (52741),16,08:45:00
57,2021-07-10 (Saturday),Push  (Push) (52476),13,09:30:00
58,2021-07-12 (Monday),Power  (Power) (52741),12,11:30:00
59,2021-07-12 (Monday),Push  (Push) (52476),17,16:30:00
60,2021-07-12 (Monday),Push  (Push) (52476),13,05:15:00
61,2021-07-12 (Monday),Power  (Power) (52741),19,17:15:00
62,2021-07-12 (Monday),Power  (Power) (52741),19,06:00:00
63,2021-07-12 (Monday),Push  (Push) (52476),16,18:00:00
64,2021-07-12 (Monday),Push  (Push) (52476),19,06:45:00
65,2021-07-12 (Monday),Push  (Push) (52476),15,08:45:00
66,2021-07-12 (Monday),Power  (Power) (52741),16,09:30:00
67,2021-07-13 (Tuesday),Push  (Push) (52476),14,11:30:00
68,2021-07-13 (Tuesday),Power  (Power) (52741),9,05:15:00
69,2021-07-13 (Tuesday),Push  (Push) (52476),16,06:00:00
70,2021-07-13 (Tuesday),Power  (Power) (52741),14,06:45:00
71,2021-07-13 (Tuesday),Power  (Power) (52741),15,08:45:00
72,2021-07-13 (Tuesday),Push  (Push) (52476),11,09:30:00
73,2021-07-14 (Wednesday),Power  (Power) (52741),17,11:30:00
74,2021-07-14 (Wednesday),Push  (Push) (52476),17,16:30:00
75,2021-07-14 (Wednesday),Push  (Push) (52476),10,05:15:00
76,2021-07-14 (Wednesday),Power  (Power) (52741),8,17:15:00
77,2021-07-14 (Wednesday),Power  (Power) (52741),17,06:00:00
78,2021-07-14 (Wednesday),Push  (Push) (52476),16,18:00:00
79,2021-07-14 (Wednesday),Push  (Push) (52476),17,06:45:00
80,2021-07-14 (Wednesday),Push  (Push) (52476),17,08:45:00
81,2021-07-14 (Wednesday),Power  (Power) (52741),14,09:30:00
82,2021-07-15 (Thursday),Push  (Push) (52476),13,11:30:00
83,2021-07-15 (Thursday),Power  (Power) (52741),6,16:30:00
84,2021-07-15 (Thursday),Power  (Power) (52741),13,05:15:00
85,2021-07-15 (Thursday),Push  (Push) (52476),16,17:15:00
86,2021-07-15 (Thursday),Push  (Push) (52476),18,06:00:00
87,2021-07-15 (Thursday),Power  (Power) (52741),7,18:00:00
88,2021-07-15 (Thursday),Power  (Power) (52741),11,06:45:00
89,2021-07-15 (Thursday),Power  (Power) (52741),15,08:45:00
90,2021-07-15 (Thursday),Push  (Push) (52476),20,09:30:00
91,2021-07-16 (Friday),Push  (Push) (52476),12,11:30:00
92,2021-07-16 (Friday),Power  (Power) (52741),12,15:45:00
93,2021-07-16 (Friday),Push  (Push) (52476),13,16:30:00
94,2021-07-16 (Friday),Push  (Push) (52476),13,05:15:00
95,2021-07-16 (Friday),Power  (Power) (52741),14,06:00:00
96,2021-07-16 (Friday),Push  (Push) (52476),16,06:45:00
97,2021-07-16 (Friday),Push  (Push) (52476),15,08:45:00
98,2021-07-16 (Friday),Power  (Power) (52741),18,09:30:00
99,2021-07-17 (Saturday),Perform (52617),7,06:45:00
100,2021-07-17 (Saturday),Push  (Push) (52476),17,08:00:00
101,2021-07-17 (Saturday),Specialty Class  (Power Prep) (52899),9,08:45:00
102,2021-07-17 (Saturday),Power  (Power) (52741),18,09:30:00
103,2021-07-19 (Monday),Power  (Power) (52741),8,11:30:00
104,2021-07-19 (Monday),Push  (Push) (52476),18,16:30:00
105,2021-07-19 (Monday),Push  (Push) (52476),16,05:15:00
106,2021-07-19 (Monday),Power  (Power) (52741),15,17:15:00
107,2021-07-19 (Monday),Power  (Power) (52741),15,06:00:00
108,2021-07-19 (Monday),Push  (Push) (52476),18,18:00:00
109,2021-07-19 (Monday),Push  (Push) (52476),16,06:45:00
110,2021-07-19 (Monday),Push  (Push) (52476),18,08:45:00
111,2021-07-19 (Monday),Power  (Power) (52741),16,09:30:00
112,2021-07-20 (Tuesday),Push  (Push) (52476),10,11:30:00
113,2021-07-20 (Tuesday),Prime (52743),1,15:45:00
114,2021-07-20 (Tuesday),Power  (Power) (52741),12,16:30:00
115,2021-07-20 (Tuesday),Power  (Power) (52741),16,05:15:00
116,2021-07-20 (Tuesday),Push  (Push) (52476),13,17:15:00
117,2021-07-20 (Tuesday),Push  (Push) (52476),17,06:00:00
118,2021-07-20 (Tuesday),Power  (Power) (52741),6,18:00:00
119,2021-07-20 (Tuesday),Power  (Power) (52741),17,06:45:00
120,2021-07-20 (Tuesday),Prime (52743),1,07:30:00
121,2021-07-20 (Tuesday),Power  (Power) (52741),11,08:45:00
122,2021-07-20 (Tuesday),Push  (Push) (52476),7,09:30:00
123,2021-07-21 (Wednesday),Power  (Power) (52741),18,11:30:00
124,2021-07-21 (Wednesday),Prime (52743),1,12:15:00
125,2021-07-21 (Wednesday),Push  (Push) (52476),16,16:30:00
126,2021-07-21 (Wednesday),Push  (Push) (52476),7,05:15:00
127,2021-07-21 (Wednesday),Power  (Power) (52741),11,17:15:00
128,2021-07-21 (Wednesday),Power  (Power) (52741),17,06:00:00
129,2021-07-21 (Wednesday),Push  (Push) (52476),17,18:00:00
130,2021-07-21 (Wednesday),Push  (Push) (52476),18,06:45:00
131,2021-07-21 (Wednesday),Push  (Push) (52476),14,08:45:00
132,2021-07-21 (Wednesday),Power  (Power) (52741),7,09:30:00
133,2021-07-22 (Thursday),Push  (Push) (52476),15,11:30:00
134,2021-07-22 (Thursday),Prime (52743),2,15:45:00
135,2021-07-22 (Thursday),Power  (Power) (52741),10,16:30:00
136,2021-07-22 (Thursday),Power  (Power) (52741),12,05:15:00
137,2021-07-22 (Thursday),Push  (Push) (52476),10,17:15:00
138,2021-07-22 (Thursday),Push  (Push) (52476),16,06:00:00
139,2021-07-22 (Thursday),Power  (Power) (52741),9,18:00:00
140,2021-07-22 (Thursday),Power  (Power) (52741),11,06:45:00
141,2021-07-22 (Thursday),Power  (Power) (52741),11,08:45:00
142,2021-07-22 (Thursday),Push  (Push) (52476),15,09:30:00
143,2021-07-23 (Friday),Push  (Push) (52476),12,11:30:00
144,2021-07-23 (Friday),Prime (52743),1,12:15:00
145,2021-07-23 (Friday),Power  (Power) (52741),11,15:45:00
146,2021-07-23 (Friday),Push  (Push) (52476),13,16:30:00
147,2021-07-23 (Friday),Push  (Push) (52476),15,05:15:00
148,2021-07-23 (Friday),Power  (Power) (52741),7,06:00:00
149,2021-07-23 (Friday),Push  (Push) (52476),18,06:45:00
150,2021-07-23 (Friday),Push  (Push) (52476),12,08:45:00
151,2021-07-23 (Friday),Power  (Power) (52741),14,09:30:00
152,2021-07-24 (Saturday),Push  (Push) (52476),14,08:00:00
153,2021-07-24 (Saturday),Power  (Power) (52741),16,08:45:00
154,2021-07-24 (Saturday),Push  (Push) (52476),14,09:30:00
155,2021-07-26 (Monday),Power  (Power) (52741),16,11:30:00
156,2021-07-26 (Monday),Push  (Push) (52476),18,16:30:00
157,2021-07-26 (Monday),Push  (Push) (52476),17,05:15:00
158,2021-07-26 (Monday),Power  (Power) (52741),11,17:15:00
159,2021-07-26 (Monday),Power  (Power) (52741),16,06:00:00
160,2021-07-26 (Monday),Push  (Push) (52476),16,18:00:00
161,2021-07-26 (Monday),Push  (Push) (52476),16,06:45:00
162,2021-07-26 (Monday),Prime (52743),1,08:00:00
163,2021-07-26 (Monday),Push  (Push) (52476),17,08:45:00
164,2021-07-26 (Monday),Power  (Power) (52741),8,09:30:00
165,2021-07-27 (Tuesday),Push  (Push) (52476),12,11:30:00
166,2021-07-27 (Tuesday),Prime (52743),1,13:00:00
167,2021-07-27 (Tuesday),Prime (52743),1,15:45:00
168,2021-07-27 (Tuesday),Power  (Power) (52741),11,16:30:00
169,2021-07-27 (Tuesday),Power  (Power) (52741),19,05:15:00
170,2021-07-27 (Tuesday),Push  (Push) (52476),15,17:15:00
171,2021-07-27 (Tuesday),Push  (Push) (52476),15,06:00:00
172,2021-07-27 (Tuesday),Power  (Power) (52741),4,18:00:00
173,2021-07-27 (Tuesday),Power  (Power) (52741),18,06:45:00
174,2021-07-27 (Tuesday),Power  (Power) (52741),11,08:45:00
175,2021-07-27 (Tuesday),Push  (Push) (52476),11,09:30:00
176,2021-07-28 (Wednesday),Power  (Power) (52741),10,11:30:00
177,2021-07-28 (Wednesday),Prime (52743),2,15:45:00
178,2021-07-28 (Wednesday),Push  (Push) (52476),14,16:30:00
179,2021-07-28 (Wednesday),Push  (Push) (52476),8,05:15:00
180,2021-07-28 (Wednesday),Power  (Power) (52741),9,17:15:00
181,2021-07-28 (Wednesday),Power  (Power) (52741),11,06:00:00
182,2021-07-28 (Wednesday),Push  (Push) (52476),10,18:00:00
183,2021-07-28 (Wednesday),Push  (Push) (52476),17,06:45:00
184,2021-07-28 (Wednesday),Push  (Push) (52476),15,08:45:00
185,2021-07-28 (Wednesday),Power  (Power) (52741),8,09:30:00
186,2021-07-29 (Thursday),Push  (Push) (52476),5,11:30:00
187,2021-07-29 (Thursday),Power  (Power) (52741),16,16:30:00
188,2021-07-29 (Thursday),Power  (Power) (52741),14,05:15:00
189,2021-07-29 (Thursday),Push  (Push) (52476),9,17:15:00
190,2021-07-29 (Thursday),Push  (Push) (52476),10,06:00:00
191,2021-07-29 (Thursday),Power  (Power) (52741),5,18:00:00
192,2021-07-29 (Thursday),Power  (Power) (52741),15,06:45:00
193,2021-07-29 (Thursday),Prime (52743),1,07:30:00
194,2021-07-29 (Thursday),Power  (Power) (52741),17,08:45:00
195,2021-07-29 (Thursday),Push  (Push) (52476),7,09:30:00
196,2021-07-30 (Friday),Push  (Push) (52476),11,11:30:00
197,2021-07-30 (Friday),Power  (Power) (52741),7,15:45:00
198,2021-07-30 (Friday),Push  (Push) (52476),10,16:30:00
199,2021-07-30 (Friday),Push  (Push) (52476),10,05:15:00
200,2021-07-30 (Friday),Power  (Power) (52741),5,06:00:00
201,2021-07-30 (Friday),Push  (Push) (52476),12,06:45:00
202,2021-07-30 (Friday),Push  (Push) (52476),12,08:45:00
203,2021-07-30 (Friday),Power  (Power) (52741),15,09:30:00
204,2021-07-31 (Saturday),Push  (Push) (52476),12,08:00:00
205,2021-07-31 (Saturday),Power  (Power) (52741),13,08:45:00
206,2021-07-31 (Saturday),Push  (Push) (52476),12,09:30:00
207,2021-08-02 (Monday),Power  (Power) (52741),7,11:30:00
208,2021-08-02 (Monday),Push  (Push) (52476),14,16:30:00
209,2021-08-02 (Monday),Push  (Push) (52476),19,05:15:00
210,2021-08-02 (Monday),Power  (Power) (52741),11,17:15:00
211,2021-08-02 (Monday),Power  (Power) (52741),14,06:00:00
212,2021-08-02 (Monday),Push  (Push) (52476),17,18:00:00
213,2021-08-02 (Monday),Push  (Push) (52476),18,06:45:00
214,2021-08-02 (Monday),Push  (Push) (52476),14,08:45:00
215,2021-08-02 (Monday),Power  (Power) (52741),12,09:30:00
216,2021-08-03 (Tuesday),Push  (Push) (52476),11,11:30:00
217,2021-08-03 (Tuesday),Power  (Power) (52741),15,16:30:00
218,2021-08-03 (Tuesday),Power  (Power) (52741),17,05:15:00
219,2021-08-03 (Tuesday),Push  (Push) (52476),16,17:15:00
220,2021-08-03 (Tuesday),Push  (Push) (52476),13,06:00:00
221,2021-08-03 (Tuesday),Power  (Power) (52741),8,18:00:00
222,2021-08-03 (Tuesday),Power  (Power) (52741),14,06:45:00
223,2021-08-03 (Tuesday),Power  (Power) (52741),16,08:45:00
224,2021-08-03 (Tuesday),Push  (Push) (52476),13,09:30:00
225,2021-08-04 (Wednesday),Power  (Power) (52741),14,11:30:00
226,2021-08-04 (Wednesday),Push  (Push) (52476),11,16:30:00
227,2021-08-04 (Wednesday),Push  (Push) (52476),16,05:15:00
228,2021-08-04 (Wednesday),Power  (Power) (52741),11,17:15:00
229,2021-08-04 (Wednesday),Power  (Power) (52741),14,06:00:00
230,2021-08-04 (Wednesday),Push  (Push) (52476),11,18:00:00
231,2021-08-04 (Wednesday),Push  (Push) (52476),13,06:45:00
232,2021-08-04 (Wednesday),Push  (Push) (52476),8,08:45:00
233,2021-08-04 (Wednesday),Power  (Power) (52741),9,09:30:00
234,2021-08-05 (Thursday),Push  (Push) (52476),3,11:30:00
235,2021-08-05 (Thursday),Power  (Power) (52741),11,16:30:00
236,2021-08-05 (Thursday),Power  (Power) (52741),15,05:15:00
237,2021-08-05 (Thursday),Push  (Push) (52476),13,17:15:00
238,2021-08-05 (Thursday),Push  (Push) (52476),15,06:00:00
239,2021-08-05 (Thursday),Power  (Power) (52741),10,18:00:00
240,2021-08-05 (Thursday),Power  (Power) (52741),14,06:45:00
241,2021-08-05 (Thursday),Power  (Power) (52741),10,08:45:00
242,2021-08-05 (Thursday),Push  (Push) (52476),14,09:30:00
243,2021-08-06 (Friday),Push  (Push) (52476),11,11:30:00
244,2021-08-06 (Friday),Power  (Power) (52741),8,15:45:00
245,2021-08-06 (Friday),Push  (Push) (52476),11,16:30:00
246,2021-08-06 (Friday),Push  (Push) (52476),17,05:15:00
247,2021-08-06 (Friday),Power  (Power) (52741),11,06:00:00
248,2021-08-06 (Friday),Push  (Push) (52476),9,06:45:00
249,2021-08-06 (Friday),Push  (Push) (52476),15,08:45:00
250,2021-08-06 (Friday),Power  (Power) (52741),18,09:30:00
251,2021-08-07 (Saturday),Push  (Push) (52476),12,08:00:00
252,2021-08-07 (Saturday),Power  (Power) (52741),15,08:45:00
253,2021-08-07 (Saturday),Push  (Push) (52476),12,09:30:00
254,2021-08-09 (Monday),Power  (Power) (52741),11,11:30:00
255,2021-08-09 (Monday),Prime (52743),3,12:15:00
256,2021-08-09 (Monday),Push  (Push) (52476),16,16:30:00
257,2021-08-09 (Monday),Push  (Push) (52476),13,05:15:00
258,2021-08-09 (Monday),Power  (Power) (52741),16,17:15:00
259,2021-08-09 (Monday),Power  (Power) (52741),15,06:00:00
260,2021-08-09 (Monday),Push  (Push) (52476),14,18:00:00
261,2021-08-09 (Monday),Push  (Push) (52476),14,06:45:00
262,2021-08-09 (Monday),Prime (52743),2,07:30:00
263,2021-08-09 (Monday),Push  (Push) (52476),17,08:45:00
264,2021-08-09 (Monday),Power  (Power) (52741),10,09:30:00
265,2021-08-10 (Tuesday),Push  (Push) (52476),9,11:30:00
266,2021-08-10 (Tuesday),Prime (52743),3,15:45:00
267,2021-08-10 (Tuesday),Power  (Power) (52741),11,16:30:00
268,2021-08-10 (Tuesday),Power  (Power) (52741),18,05:15:00
269,2021-08-10 (Tuesday),Push  (Push) (52476),10,17:15:00
270,2021-08-10 (Tuesday),Push  (Push) (52476),15,06:00:00
271,2021-08-10 (Tuesday),Power  (Power) (52741),7,18:00:00
272,2021-08-10 (Tuesday),Power  (Power) (52741),12,06:45:00
273,2021-08-10 (Tuesday),Power  (Power) (52741),18,08:45:00
274,2021-08-10 (Tuesday),Push  (Push) (52476),16,09:30:00
275,2021-08-11 (Wednesday),Power  (Power) (52741),11,11:30:00
276,2021-08-11 (Wednesday),Prime (52743),3,12:15:00
277,2021-08-11 (Wednesday),Push  (Push) (52476),11,16:30:00
278,2021-08-11 (Wednesday),Push  (Push) (52476),17,05:15:00
279,2021-08-11 (Wednesday),Power  (Power) (52741),10,17:15:00
280,2021-08-11 (Wednesday),Power  (Power) (52741),12,06:00:00
281,2021-08-11 (Wednesday),Push  (Push) (52476),10,18:00:00
282,2021-08-11 (Wednesday),Push  (Push) (52476),15,06:45:00
283,2021-08-11 (Wednesday),Push  (Push) (52476),15,08:45:00
284,2021-08-11 (Wednesday),Power  (Power) (52741),17,09:30:00
285,2021-08-12 (Thursday),Push  (Push) (52476),15,11:30:00
286,2021-08-12 (Thursday),Prime (52743),1,15:45:00
287,2021-08-12 (Thursday),Power  (Power) (52741),10,16:30:00
288,2021-08-12 (Thursday),Power  (Power) (52741),15,05:15:00
289,2021-08-12 (Thursday),Push  (Push) (52476),7,17:15:00
290,2021-08-12 (Thursday),Push  (Push) (52476),13,06:00:00
291,2021-08-12 (Thursday),Power  (Power) (52741),3,18:00:00
292,2021-08-12 (Thursday),Power  (Power) (52741),8,06:45:00
293,2021-08-12 (Thursday),Power  (Power) (52741),13,08:45:00
294,2021-08-12 (Thursday),Push  (Push) (52476),10,09:30:00
295,2021-08-13 (Friday),Push  (Push) (52476),11,11:30:00
296,2021-08-13 (Friday),Prime (52743),3,12:15:00
297,2021-08-13 (Friday),Power  (Power) (52741),7,15:45:00
298,2021-08-13 (Friday),Push  (Push) (52476),12,16:30:00
299,2021-08-13 (Friday),Push  (Push) (52476),13,05:15:00
300,2021-08-13 (Friday),Power  (Power) (52741),9,06:00:00
301,2021-08-13 (Friday),Push  (Push) (52476),15,06:45:00
302,2021-08-13 (Friday),Push  (Push) (52476),13,08:45:00
303,2021-08-13 (Friday),Power  (Power) (52741),18,09:30:00
304,2021-08-14 (Saturday),Perform (52617),7,06:45:00
305,2021-08-14 (Saturday),Push  (Push) (52476),15,08:00:00
306,2021-08-14 (Saturday),Power  (Power) (52741),16,09:30:00
307,2021-08-16 (Monday),Power  (Power) (52741),12,11:30:00
308,2021-08-16 (Monday),Prime (52743),6,12:15:00
309,2021-08-16 (Monday),Push  (Push) (52476),13,16:30:00
310,2021-08-16 (Monday),Push  (Push) (52476),19,05:15:00
311,2021-08-16 (Monday),Power  (Power) (52741),18,17:15:00
312,2021-08-16 (Monday),Power  (Power) (52741),20,06:00:00
313,2021-08-16 (Monday),Push  (Push) (52476),12,18:00:00
314,2021-08-16 (Monday),Push  (Push) (52476),18,06:45:00
315,2021-08-16 (Monday),Push  (Push) (52476),18,08:45:00
316,2021-08-16 (Monday),Power  (Power) (52741),12,09:30:00
317,2021-08-17 (Tuesday),Push  (Push) (52476),11,11:30:00
318,2021-08-17 (Tuesday),Prime (52743),3,15:45:00
319,2021-08-17 (Tuesday),Power  (Power) (52741),17,16:30:00
320,2021-08-17 (Tuesday),Power  (Power) (52741),16,05:15:00
321,2021-08-17 (Tuesday),Push  (Push) (52476),15,17:15:00
322,2021-08-17 (Tuesday),Push  (Push) (52476),17,06:00:00
323,2021-08-17 (Tuesday),Prime (52743),5,18:00:00
324,2021-08-17 (Tuesday),Power  (Power) (52741),17,08:45:00
325,2021-08-17 (Tuesday),Push  (Push) (52476),12,09:30:00
326,2021-08-18 (Wednesday),Power  (Power) (52741),12,11:30:00
327,2021-08-18 (Wednesday),Prime (52743),6,12:15:00
328,2021-08-18 (Wednesday),Push  (Push) (52476),18,16:30:00
329,2021-08-18 (Wednesday),Push  (Push) (52476),17,05:15:00
330,2021-08-18 (Wednesday),Power  (Power) (52741),13,17:15:00
331,2021-08-18 (Wednesday),Power  (Power) (52741),13,06:00:00
332,2021-08-18 (Wednesday),Push  (Push) (52476),16,18:00:00
333,2021-08-18 (Wednesday),Push  (Push) (52476),16,06:45:00
334,2021-08-18 (Wednesday),Push  (Push) (52476),8,08:45:00
335,2021-08-18 (Wednesday),Power  (Power) (52741),19,09:30:00
336,2021-08-19 (Thursday),Push  (Push) (52476),10,11:30:00
337,2021-08-19 (Thursday),PRIME (57332),3,15:45:00
338,2021-08-19 (Thursday),Power  (Power) (52741),11,16:30:00
339,2021-08-19 (Thursday),Power  (Power) (52741),15,05:15:00
340,2021-08-19 (Thursday),Push  (Push) (52476),15,17:15:00
341,2021-08-19 (Thursday),Push  (Push) (52476),16,06:00:00
342,2021-08-19 (Thursday),Prime (52743),4,18:00:00
343,2021-08-19 (Thursday),Prime (52743),2,06:45:00
344,2021-08-19 (Thursday),Power  (Power) (52741),14,08:45:00
345,2021-08-19 (Thursday),Push  (Push) (52476),10,09:30:00
346,2021-08-20 (Friday),Push  (Push) (52476),10,11:30:00
347,2021-08-20 (Friday),Prime (52743),2,12:15:00
348,2021-08-20 (Friday),Power  (Power) (52741),14,15:45:00
349,2021-08-20 (Friday),Push  (Push) (52476),11,16:30:00
350,2021-08-20 (Friday),Push  (Push) (52476),17,05:15:00
351,2021-08-20 (Friday),Power  (Power) (52741),11,06:00:00
352,2021-08-20 (Friday),Push  (Push) (52476),14,06:45:00
353,2021-08-20 (Friday),Push  (Push) (52476),15,08:45:00
354,2021-08-20 (Friday),Power  (Power) (52741),17,09:30:00
